peak_hour,year,season,community,num_stations,total_docks,docks_in_service,available_docks,available_bikes,percent_full
Yes,2020,Summer,AUBURN GRESHAM,4,14.961030237182058,14.65625719975742,8.789793023143186,5.866464176614231,40.02702802398507
Yes,2020,Summer,AUSTIN,15,10.457628070175438,10.04128187134503,6.143541520467836,3.8977403508771933,38.81715901233924
Yes,2020,Summer,AVALON PARK,4,10,9.738,6.208666666666667,3.529333333333333,36.24289724104881
Yes,2020,Summer,AVONDALE,5,15,14.331985964912281,6.809319298245614,7.522666666666667,52.488654992293036
Yes,2020,Summer,BEVERLY,1,14.668737060041408,14.203588681849551,7.872325741890959,6.3312629399585925,44.57509353287013
Yes,2020,Summer,BRIDGEPORT,10,12.6,12.068084210526315,6.74661052631579,5.321473684210527,44.09543048737514
Yes,2020,Summer,CALUMET HEIGHTS,1,15,14.910657051282051,9.491185897435898,5.419471153846154,36.34629336056104
Yes,2020,Summer,CHATHAM,10,11.783144106917845,11.467583368955337,7.459414680292759,4.008168688662577,34.952165244452104
Yes,2020,Summer,DOUGLAS,11,15.727259968102073,14.99399043062201,9.296510366826157,5.697480063795854,37.99842403633907
Yes,2020,Summer,EAST GARFIELD PARK,5,11.8,11.373305263157896,6.123761403508772,5.249543859649123,46.15671291840048
Yes,2020,Summer,EDGEWATER,8,17.497315789473685,16.348912280701754,7.545684210526316,8.80322807017544,53.84595573717014
Yes,2020,Summer,ENGLEWOOD,12,10.890121035225208,10.67010604615892,6.9006897228283615,3.769416323330559,35.32688716517014
Yes,2020,Summer,FULLER PARK,3,11,10.714011695906432,7.332163742690058,3.3818479532163743,31.56472149931008
Yes,2020,Summer,GRAND BOULEVARD,8,13,12.365105263157895,7.391087719298246,4.974017543859649,40.226245050091435
Yes,2020,Summer,GREATER GRAND CROSSING,13,9.76923076923077,9.546675810797181,6.45216776405838,3.0945080467388015,32.414508547980105
Yes,2020,Summer,HERMOSA,1,11,10.416,3.175157894736842,7.240842105263158,69.51653326865551
Yes,2020,Summer,HUMBOLDT PARK,5,9.8,9.428491228070175,5.026049122807017,4.402442105263158,46.69296495876626
Yes,2020,Summer,HYDE PARK,12,19.324713450292396,18.624608187134502,13.242397660818714,5.38221052631579,28.89838257125705
Yes,2020,Summer,IRVING PARK,13,14.076875961931087,13.604721870007808,7.847093207781523,5.757628662226286,42.32081123921559
Yes,2020,Summer,KENWOOD,6,14.984912280701755,14.470058479532163,10.137567251461988,4.332491228070175,29.941076148368477
Yes,2020,Summer,LAKE VIEW,36,17.75,16.867599635049793,8.866252512379303,8.00134712267049,47.436193031545535
Yes,2020,Summer,LINCOLN PARK,38,19.543881809787628,18.62389319917106,10.86558479658565,7.758308402585411,41.6578226669101
Yes,2020,Summer,LINCOLN SQUARE,14,18.142857142857142,17.538621992433118,9.614426919178221,7.924195073254895,45.18140066348268
Yes,2020,Summer,LOGAN SQUARE,23,16.913000762776505,16.091290008982764,8.4990055909942,7.592284417988565,47.182571526274565
Yes,2020,Summer,LOOP,41,28.148809584937954,27.236131792896877,17.843765511339324,9.392366281557553,34.48494945235601
Yes,2020,Summer,LOWER WEST SIDE,16,12.306184210526316,11.569570175438596,6.02480701754386,5.544763157894737,47.925403224277844
Yes,2020,Summer,MCKINLEY PARK,5,11.8,11.451171929824561,6.556070175438597,4.895101754385965,42.74760508692284
Yes,2020,Summer,NEAR NORTH SIDE,51,22.071307750392208,21.221483188988696,13.217935889367094,8.003547299621603,37.71436345115806
Yes,2020,Summer,NEAR SOUTH SIDE,14,26.704340852130326,25.425844611528824,17.458796992481204,7.967047619047619,31.33444627218058
Yes,2020,Summer,NEAR WEST SIDE,55,20.22907710981468,19.464049463839384,12.367470106823868,7.096579357015517,36.45993281202687
Yes,2020,Summer,NEW CITY,13,10.384615384615385,10.120885290148449,5.587649122807018,4.53323616734143,44.79090551252497
Yes,2020,Summer,None,23,9.820594965675058,9.1368898726649,4.286674769690071,4.850215102974828,53.08387395020879
Yes,2020,Summer,NORTH CENTER,12,14.666811064048261,14.029908267974518,7.215446140058142,6.814462127916377,48.57096709229
Yes,2020,Summer,NORTH LAWNDALE,4,13,12.605122807017544,7.216701754385965,5.388421052631579,42.74786636455242
Yes,2020,Summer,NORTH PARK,3,13.666666666666666,12.999204678362572,7.801777777777778,5.197426900584795,39.98265300981077
Yes,2020,Summer,PORTAGE PARK,1,11,10.003368421052631,4.734456140350877,5.2689122807017545,52.67138086819879
Yes,2020,Summer,PULLMAN,1,14.429928741092636,14.204275534441805,9.767220902612827,4.437054631828978,31.23745819397993
Yes,2020,Summer,ROGERS PARK,17,14.977527347781217,14.507409700722395,8.274303405572756,6.233106295149639,42.96498426482891
Yes,2020,Summer,ROSELAND,4,14.771091253730399,14.6409058287906,10.602973429541283,4.037932399249318,27.579798999245853
Yes,2020,Summer,SOUTH CHICAGO,6,12.880236682785394,12.500375932264086,7.4078465008756025,5.092529431388483,40.7390102424393
Yes,2020,Summer,SOUTH DEERING,1,14.841437632135307,14.587737843551798,8.904862579281184,5.6828752642706135,38.95652173913044
Yes,2020,Summer,SOUTH LAWNDALE,8,11,10.622456140350877,6.039736842105263,4.582719298245614,43.141804849045386
Yes,2020,Summer,SOUTH SHORE,10,11.8,11.494610526315789,7.274821052631579,4.2197894736842105,36.71102612849226
Yes,2020,Summer,UPTOWN,14,19.857142857142858,18.941122807017543,10.77805513784461,8.163067669172932,43.09706321184179
Yes,2020,Summer,WASHINGTON HEIGHTS,3,10.928099779897286,10.493874020685606,7.092739095597451,3.401134925088156,32.41067043861793
Yes,2020,Summer,WASHINGTON PARK,4,10.999719298245614,10.743885155324087,6.894392141152119,3.8494930141719665,35.82961804337946
Yes,2020,Summer,WEST ENGLEWOOD,8,10.47839795140024,9.988644328211834,6.643529148959355,3.345115179252479,33.48918100732215
Yes,2020,Summer,WEST GARFIELD PARK,5,11,10.617403508771929,6.146245614035088,4.471157894736842,42.111594337003794
Yes,2020,Summer,WEST RIDGE,9,11.88888888888889,11.465762183235867,6.148288499025341,5.317473684210526,46.37697520000217
Yes,2020,Summer,WEST TOWN,40,17.66080091415108,16.97308821316577,9.892283086898567,7.080805126267203,41.71783612586617
Yes,2020,Summer,WOODLAWN,11,12.816,12.400893141945774,8.179432216905901,4.221460925039873,34.04158778500288
Yes,2020,Winter,ALBANY PARK,5,13.4,13.306294706723891,7.7153075822603725,5.59098712446352,42.01761082022556
Yes,2020,Winter,ARMOUR SQUARE,8,14,13.879434907010014,7.660926323319027,6.218508583690987,44.80375912531019
Yes,2020,Winter,AUBURN GRESHAM,4,15,14.972011784511784,10.57638888888889,4.395622895622896,29.3589329135452
Yes,2020,Winter,AUSTIN,15,10.466666666666667,10.398378636146877,6.857653791130186,3.5407248450166904,34.05073972502224
Yes,2020,Winter,AVALON PARK,5,11,10.952675250357654,6.349274865970145,4.603400384387509,42.02991761521632
Yes,2020,Winter,AVONDALE,5,15,14.87101573676681,8.708869814020028,6.162145922746781,41.437290040058336
Yes,2020,Winter,BEVERLY,4,14.948758417508417,14.694234006734007,11.919507575757576,2.7747264309764312,18.883096796368168
Yes,2020,Winter,BRIDGEPORT,10,12.6,12.468783977110157,6.967982832618026,5.500801144492131,44.11658069135168
Yes,2020,Winter,BURNSIDE,1,15,14.720117845117844,11.998316498316498,2.721801346801347,18.4903502501787
Yes,2020,Winter,CALUMET HEIGHTS,2,15,14.537037037037038,8.723484848484848,5.813552188552189,39.99131441806601
Yes,2020,Winter,CHATHAM,11,12.090909090909092,12.017489828707152,8.231167540931489,3.7863222877756626,31.506765071113
Yes,2020,Winter,DOUGLAS,11,15.727272727272727,15.564286643256601,9.726752503576538,5.837534139680062,37.50595368409794
Yes,2020,Winter,EAST GARFIELD PARK,5,11.8,11.747210300429185,7.042889842632332,4.704320457796853,40.04627769049968
Yes,2020,Winter,EAST SIDE,3,10.666666666666666,10.221099887766554,7.422979797979798,2.7981200897867566,27.375919622268587
Yes,2020,Winter,EDGEWATER,8,17.5,17.30447067238913,8.771798998569384,8.532671673819742,49.30905911750541
Yes,2020,Winter,ENGLEWOOD,12,11.110014306151646,11.074169478523913,7.046541355375404,4.027628123148509,36.36957273373204
Yes,2020,Winter,FULLER PARK,3,10.99723414401526,10.92279446828803,5.827277062470196,5.095517405817835,46.650309319758485
Yes,2020,Winter,GRAND BOULEVARD,8,13,12.945278969957082,8.029381258941346,4.915897711015737,37.97444398397569
Yes,2020,Winter,GREATER GRAND CROSSING,13,9.76923076923077,9.745087526525294,6.114793121156243,3.6302944053690522,37.252558229853776
Yes,2020,Winter,HEGEWISCH,5,15,14.496127946127945,8.775420875420876,5.72070707070707,39.46369052457988
Yes,2020,Winter,HERMOSA,1,11,10.796709585121603,5.471959942775394,5.324749642346209,49.31826312790682
Yes,2020,Winter,HUMBOLDT PARK,4,12,11.876430615164521,7.1863018597997135,4.690128755364807,39.491063496604575
Yes,2020,Winter,HYDE PARK,12,19.333333333333332,19.232141154029566,10.25517405817835,8.976967095851217,46.67689896800877
Yes,2020,Winter,IRVING PARK,13,14.076240783536921,13.965070980521624,7.785132607021019,6.1799383735006055,44.2528246517353
Yes,2020,Winter,KENWOOD,6,15,14.956556986170721,8.861754887935145,6.094802098235575,40.750034275074206
Yes,2020,Winter,LAKE VIEW,38,17.183826519087418,16.977428319030984,9.551862024354683,7.425566294676301,43.73787451867815
Yes,2020,Winter,LINCOLN PARK,38,19.52629696558994,19.299588013635336,11.045887437738578,8.253700575896758,42.76620086431608
Yes,2020,Winter,LINCOLN SQUARE,14,18.113682812180667,17.908226037195995,9.964674024116084,7.94355201307991,44.3570010596297
Yes,2020,Winter,LOGAN SQUARE,23,16.909435840019903,16.7101200472725,9.224842943335199,7.485277103937301,44.79487330289456
Yes,2020,Winter,LOOP,41,28.170375798178583,27.92161894599295,16.251372220347495,11.670246725645455,41.79645438260041
Yes,2020,Winter,LOWER WEST SIDE,15,13.133333333333333,12.980305197901764,7.070758226037196,5.909546971864568,45.52702638162801
Yes,2020,Winter,MCKINLEY PARK,5,11.8,11.698168812589413,5.717968526466381,5.980200286123033,51.120823967655696
Yes,2020,Winter,MORGAN PARK,5,15.8,15.24436026936027,9.488468013468013,5.755892255892255,37.7575192017802
Yes,2020,Winter,MOUNT GREENWOOD,2,12.5,12.057449494949495,10.400462962962962,1.656986531986532,13.742429795626299
Yes,2020,Winter,NEAR NORTH SIDE,52,22.245677891493344,22.002527566020056,11.894384342211595,10.10814322380846,45.940827450293156
Yes,2020,Winter,NEAR SOUTH SIDE,14,26.695779685264664,26.48096259963213,16.012548538728794,10.468414060903331,39.53184866870647
Yes,2020,Winter,NEAR WEST SIDE,57,19.79054261585854,19.597793063881298,11.06525220083693,8.532540863044368,43.5382741068423
Yes,2020,Winter,NEW CITY,13,10.384615384615385,10.29218664025531,5.418564982942665,4.873621657312644,47.35263581648135
Yes,2020,Winter,None,14,14.990874718986307,14.766073983241366,7.847138769670958,6.918935213570407,46.85697241814578
Yes,2020,Winter,NORTH CENTER,12,14.72167381974249,14.491094420600858,7.096280400572246,7.394814020028612,51.030058913397056
Yes,2020,Winter,NORTH LAWNDALE,4,13,12.885693848354792,8.07013590844063,4.8155579399141635,37.37135148938061
Yes,2020,Winter,NORTH PARK,3,13.666666666666666,13.5414878397711,8.34058178350024,5.200906056270863,38.40719807018471
Yes,2020,Winter,PORTAGE PARK,1,10.945493562231759,10.7137339055794,6.022460658082975,4.691273247496423,43.78747212541227
Yes,2020,Winter,PULLMAN,3,13.333333333333334,13.093013468013469,7.666806958473625,5.426206509539843,41.44352652501419
Yes,2020,Winter,RIVERDALE,2,10.5,9.672138047138047,5.5,4.172138047138047,43.13563378443062
Yes,2020,Winter,ROGERS PARK,17,15,14.842918454935623,8.515063536144071,6.327854918791551,42.632147700625474
Yes,2020,Winter,ROSELAND,9,12.872427983539094,12.789889637111859,10.536382341937898,2.253507295173962,17.619442849882454
Yes,2020,Winter,SOUTH CHICAGO,7,12,11.975129281781642,7.4130740782028335,4.562055203578809,38.096083108842
Yes,2020,Winter,SOUTH DEERING,6,14.333333333333334,13.682098765432098,8.32449494949495,5.357603815937149,39.15776305805632
Yes,2020,Winter,SOUTH LAWNDALE,8,11,10.898587267525036,6.987678826895565,3.9109084406294707,35.8845448921895
Yes,2020,Winter,SOUTH SHORE,10,11.8,11.732303290414878,7.79002861230329,3.942274678111588,33.60188174927569
Yes,2020,Winter,UPTOWN,14,19.857142857142858,19.61354996934396,11.203637849989782,8.40991211935418,42.87807221282684
Yes,2020,Winter,WASHINGTON HEIGHTS,4,12,11.778303872053872,7.933080808080808,3.845223063973064,32.64666208091763
Yes,2020,Winter,WASHINGTON PARK,4,11,10.935371959942774,7.503111587982833,3.4322603719599427,31.386772983421263
Yes,2020,Winter,WEST ENGLEWOOD,8,10.5,10.416432493127623,6.927842138406901,3.4885903547207207,33.49122031004726
Yes,2020,Winter,WEST GARFIELD PARK,5,11,10.91719599427754,6.316280400572246,4.6009155937052935,42.1437482309281
Yes,2020,Winter,WEST PULLMAN,4,12.75,12.69938973063973,8.801872895622896,3.8975168350168348,30.690583702721735
Yes,2020,Winter,WEST RIDGE,9,11.88888888888889,11.71243045620728,6.3283579717056115,5.384072484501669,45.968874732129166
Yes,2020,Winter,WEST TOWN,40,17.774506437768242,17.618056880199227,9.773529557215776,7.844527322983451,44.52549663294506
Yes,2020,Winter,WOODLAWN,11,12.81684224216413,12.733021199115619,7.898036155546885,4.834985043568734,37.97201754368045
No,2021,Fall,ALBANY PARK,6,12.666666666666666,12.40070093457944,7.581737289931549,4.818963644647891,38.86041337558732
No,2021,Fall,ARCHER HEIGHTS,4,8.629694613050075,8.609992331045458,6.160807824036136,2.4491845070093214,28.445838426338437
No,2021,Fall,ARMOUR SQUARE,8,13.997371495327103,13.589077102803738,8.297375667556743,5.291701435246996,38.94084488015155
No,2021,Fall,AUBURN GRESHAM,5,14.97787049399199,14.618257676902537,9.146595460614153,5.471662216288385,37.430330872699294
No,2021,Fall,AUSTIN,24,9.916666666666666,9.75337528040471,6.501833692563646,3.2515415878410634,33.33760359220119
No,2021,Fall,AVALON PARK,5,11,10.847897196261682,7.475400534045394,3.3724966622162884,31.088943794364976
No,2021,Fall,AVONDALE,9,12.318647085002226,12.080079065856735,7.807241128278154,4.27283793757858,35.37094347052227
No,2021,Fall,BELMONT CRAGIN,8,9,8.870436521198906,5.937785128582077,2.9326513926168283,33.060959126512735
No,2021,Fall,BEVERLY,4,14.942423230974633,14.339536048064085,6.428863484646195,7.910672563417891,55.16686548924904
No,2021,Fall,BRIDGEPORT,10,12.579222296395194,12.27822096128171,7.165236982643525,5.1129839786381845,41.642710248997226
No,2021,Fall,BRIGHTON PARK,4,8.856658453086158,8.7635870585093,6.673550412342828,2.090036646166472,23.849100057003263
No,2021,Fall,BURNSIDE,1,15,14.84078771695594,10.464118825100133,4.376668891855807,29.490812585745452
No,2021,Fall,CALUMET HEIGHTS,3,15,14.770749888740543,9.354417000445038,5.416332888295505,36.66931556687093
No,2021,Fall,CHATHAM,11,12.090909090909092,11.907467532467532,8.145845976453453,3.7616215560140795,31.590441424739918
No,2021,Fall,CHICAGO LAWN,5,8.579133374308544,8.351332522902132,7.192121249008781,1.1592112738933504,13.880554638608958
No,2021,Fall,DOUGLAS,11,15.727272727272727,15.1444046607598,9.537868673382693,5.606535987377109,37.020510960751274
No,2021,Fall,DUNNING,7,9,8.807111455813565,5.767194459790061,3.0399169960235044,34.51661775004401
No,2021,Fall,EAST GARFIELD PARK,9,10.481808060565575,10.300307419833551,6.8930728972417485,3.4072345225918017,33.07895952727653
No,2021,Fall,EAST SIDE,4,11.75,11.485355473965287,6.993157543391188,4.492197930574099,39.11239787707833
No,2021,Fall,EDGEWATER,8,17.49974966622163,16.694509345794394,8.939732142857142,7.75477720293725,46.451063893595645
No,2021,Fall,ENGLEWOOD,13,10.692307692307692,10.449265687583445,6.614563007086372,3.834702680497073,36.698298188108446
No,2021,Fall,FULLER PARK,3,11,10.839842011570983,7.690976858032933,3.1488651535380505,29.048994903955204
No,2021,Fall,GAGE PARK,5,8.667472474868358,8.481838077515224,6.243107392392656,2.238730685122569,26.394404899773928
No,2021,Fall,GARFIELD RIDGE,2,9,8.869226690188647,5.467753146134708,3.40147354405394,38.35141058934408
No,2021,Fall,GRAND BOULEVARD,8,13,12.734437583444592,8.43272279706275,4.301714786381843,33.780170959212896
No,2021,Fall,GREATER GRAND CROSSING,12,10,9.864833667111704,6.5646695594125495,3.3001641076991546,33.45382415013795
No,2021,Fall,HEGEWISCH,5,14.975467289719626,14.597696929238985,9.322196261682244,5.275500667556742,36.13926698936999
No,2021,Fall,HERMOSA,3,10.166666666666666,10.066980416127631,7.181195299106287,2.885785117021344,28.6658461399033
No,2021,Fall,HUMBOLDT PARK,8,10.125,9.833924711464853,6.683814267156703,3.150110444308151,32.033094992435764
No,2021,Fall,HYDE PARK,12,19.332721406319536,18.50554906542056,11.798564753004005,6.706984312416555,36.24309815778023
No,2021,Fall,IRVING PARK,19,12.473684210526315,12.282618947115376,8.190255802877088,4.092363144238286,33.31832699409269
No,2021,Fall,KENWOOD,6,15,14.559495994659546,9.162494437027147,5.397001557632398,37.068601547828514
No,2021,Fall,LAKE VIEW,39,16.89661856834754,16.169251309438224,9.109338091814728,7.059913217623498,43.66258574695122
No,2021,Fall,LINCOLN PARK,39,19.25391119783643,18.40394457567355,10.365607134298722,8.038337441374825,43.67725303845976
No,2021,Fall,LINCOLN SQUARE,17,16.352941176470587,15.946518560343915,9.688796657710043,6.257721902633872,39.24193157869384
No,2021,Fall,LOGAN SQUARE,24,16.583333333333332,16.088425319124685,9.258228023942651,6.8301972951820344,42.45410697256256
No,2021,Fall,LOOP,40,27.70695510680908,26.882526702269693,20.37734479305741,6.505181909212283,24.19855090728153
No,2021,Fall,LOWER WEST SIDE,15,13.130117935024478,12.767834890965732,7.203938584779706,5.563896306186026,43.57744561783869
No,2021,Fall,MCKINLEY PARK,7,11,10.826340586325172,6.638322120926086,4.188018465399086,38.68360164734705
No,2021,Fall,MONTCLARE,3,9,8.794206277626262,5.782290320687502,3.0119159569387612,34.248866376963576
No,2021,Fall,MORGAN PARK,5,15.8,15.332309746328438,7.1794726301735645,8.152837116154872,53.17422652583181
No,2021,Fall,MOUNT GREENWOOD,4,11,10.666096461949266,6.175859479305741,4.490236982643525,42.09822214398874
No,2021,Fall,NEAR NORTH SIDE,52,22.201274776625244,21.25832520283455,13.52269371983157,7.735631483002979,36.388715522949674
No,2021,Fall,NEAR SOUTH SIDE,15,25.333333333333332,24.47675789942145,18.008477970627503,6.468279928793947,26.426211981885217
No,2021,Fall,NEAR WEST SIDE,58,19.604486195058108,19.06293028544536,11.590305569805535,7.472624715639828,39.19976941501597
No,2021,Fall,NEW CITY,13,10.382920817500256,10.229857759063366,6.1035483208380406,4.126309438225326,40.33594147063806
No,2021,Fall,None,15,13.99537160658656,13.440320427236315,8.016555407209612,5.4237650200267025,40.35443239162395
No,2021,Fall,NORTH CENTER,14,13.857142857142858,13.445390485622532,7.697423246644979,5.747967238977553,42.750467121977515
No,2021,Fall,NORTH LAWNDALE,13,10.23076923076923,10.060933352613054,8.009770394069752,2.051162958543301,20.38740230806287
No,2021,Fall,NORTH PARK,3,13.666666666666666,13.485536270583,8.76318424566088,4.7223520249221185,35.017903108705696
No,2021,Fall,PORTAGE PARK,4,9.125,8.91284212283044,5.480327937249666,3.4325141855807746,38.512004793491336
No,2021,Fall,PULLMAN,4,13.75,13.593629688400927,9.58457030217732,4.009059386223605,29.492192137942563
No,2021,Fall,RIVERDALE,3,12,11.514964396973742,6.847129506008011,4.667834890965732,40.53711961274053
No,2021,Fall,ROGERS PARK,17,15,14.622958061729365,9.079026937877956,5.54393112385141,37.912514694005516
No,2021,Fall,ROSELAND,10,13.9,13.713184245660882,9.632242990654206,4.0809412550066755,29.75925344471299
No,2021,Fall,SOUTH CHICAGO,7,12,11.904539385847796,7.996924470722869,3.9076149151249284,32.82457883057894
No,2021,Fall,SOUTH DEERING,6,14.333333333333334,14.041805740987984,9.039302403204273,5.002503337783711,35.625783678102174
No,2021,Fall,SOUTH LAWNDALE,15,10.266666666666667,10.094858086407683,7.251266757287694,2.843591329119988,28.16871029567784
No,2021,Fall,SOUTH SHORE,10,11.8,11.571061415220294,8.259245660881176,3.311815754339119,28.621538124262624
No,2021,Fall,UPTOWN,14,19.857142857142858,19.023972439443067,11.347844745374786,7.676127694068281,40.349762482588005
No,2021,Fall,WASHINGTON HEIGHTS,4,12,11.81354305740988,6.672521695594126,5.1410213618157545,43.51803126997637
No,2021,Fall,WASHINGTON PARK,4,11,10.820844459279039,7.002253004005341,3.8185914552736984,35.289218596975566
No,2021,Fall,WEST ELSDON,2,9,8.85002044620688,5.6417204722480765,3.208299973958803,36.2518933539174
No,2021,Fall,WEST ENGLEWOOD,6,10.944898753894082,10.678237650200266,6.396806853582555,4.2814307966177125,40.09491956322414
No,2021,Fall,WEST GARFIELD PARK,5,11,10.750133511348464,7.274732977303071,3.4754005340453937,32.328905779417155
No,2021,Fall,WEST LAWN,4,9.75,9.519211814490879,7.214736813350457,2.3044750011404216,24.20867447904008
No,2021,Fall,WEST PULLMAN,4,12.75,12.455273698264353,8.631633845126835,3.8236398531375166,30.698962911351696
No,2021,Fall,WEST RIDGE,13,10.886557253821097,10.702828582322654,6.455535869668307,4.247292712654346,39.683833857429
No,2021,Fall,WEST TOWN,40,17.699954105473964,17.129414218958612,9.019204773030708,8.110209445927904,47.34668297618508
No,2021,Fall,WOODLAWN,11,12.818181818181818,12.537185944896224,8.201465590484283,4.335720354411944,34.58288306058806
No,2021,Spring,ALBANY PARK,5,13.4,13.088031651829871,7.519980217606331,5.568051434223541,42.54307738814994
No,2021,Spring,ARMOUR SQUARE,8,14,13.66205077481042,6.371970820969337,7.290079953841081,53.36007070975215
No,2021,Spring,AUBURN GRESHAM,5,15,14.768845307720804,9.59504318223051,5.173802125490294,35.031866186488884
No,2021,Spring,AUSTIN,15,10.466666666666667,9.983888339377954,5.495834707110672,4.488053632267282,44.9529630110718
No,2021,Spring,AVALON PARK,5,11,10.675469831849654,5.789482360698978,4.885987471150676,45.76836006386915
No,2021,Spring,AVONDALE,5,15,14.764193867457962,7.4285525881965055,7.335641279261457,49.68534919762929
No,2021,Spring,BEVERLY,4,14.996290801186944,13.801640290141775,9.385962743158588,4.4156775469831855,31.99386054233867
No,2021,Spring,BRIDGEPORT,10,12.597131552917903,12.34180679195516,5.45694032311243,6.88486646884273,55.78491532804206
No,2021,Spring,BURNSIDE,1,15,14.588855918232772,7.769205407187603,6.81965051104517,46.74561562104502
No,2021,Spring,CALUMET HEIGHTS,2,15,14.86655126937026,8.423755357731618,6.442795911638642,43.33752862315024
No,2021,Spring,CHATHAM,11,12.090909090909092,11.72282168869706,6.731903605790846,4.990918082906213,42.574375141424945
No,2021,Spring,DOUGLAS,11,15.727272727272727,15.358750711866438,8.535173695411084,6.823577016455355,44.42794303044023
No,2021,Spring,EAST GARFIELD PARK,5,11.8,11.365512693702605,6.15351137487636,5.212001318826244,45.8580396616345
No,2021,Spring,EAST SIDE,4,11.75,11.27965498186614,6.847421879327399,4.43223310253874,39.294048529536305
No,2021,Spring,EDGEWATER,8,17.5,16.80236152324431,6.922189251566106,9.880172271678207,58.802283583828505
No,2021,Spring,ENGLEWOOD,12,11,10.85573964171887,6.258957028244862,4.596782613474008,42.34425995082326
No,2021,Spring,FULLER PARK,3,11,10.797175513792725,6.016979887899769,4.780195625892955,44.27264908110969
No,2021,Spring,GRAND BOULEVARD,8,12.99942301351797,12.762879162545335,7.65873310253874,5.104146060006594,39.992120860828244
No,2021,Spring,GREATER GRAND CROSSING,12,9.989573030003298,9.792545884163095,5.189265303879547,4.603280580283547,47.00800624001324
No,2021,Spring,HEGEWISCH,5,15,14.333663039894494,7.429475766567755,6.904187273326739,48.16764042876201
No,2021,Spring,HERMOSA,1,11,10.810748433893835,3.836795252225519,6.973953181668315,64.50943914117538
No,2021,Spring,HUMBOLDT PARK,4,12,11.66262776129245,5.294469172436532,6.368158588855918,54.603119633050866
No,2021,Spring,HYDE PARK,12,19.333333333333332,18.759410374766457,11.490452247499725,7.268958127266733,38.74832940935239
No,2021,Spring,IRVING PARK,13,14.076923076923077,13.783788582008167,7.381369043090111,6.402419538918055,46.44890989749411
No,2021,Spring,KENWOOD,6,15,14.710105506099572,9.17043081657325,5.539674689526322,37.65897319519079
No,2021,Spring,LAKE VIEW,39,16.895838088716427,16.400048187882017,7.883131705090162,8.516916482791853,51.93226498617849
No,2021,Spring,LINCOLN PARK,40,18.975177217276624,18.356159138791806,8.883549781275173,9.472609357516632,51.60452840865987
No,2021,Spring,LINCOLN SQUARE,14,18.142857142857142,17.638653384202346,9.803718619000518,7.834934765201828,44.419120862247944
No,2021,Spring,LOGAN SQUARE,23,16.912190541722214,16.568679310196533,7.449676744219384,9.11900256597715,55.037594700533695
No,2021,Spring,LOOP,40,28.091452357401913,27.339395812726675,18.574006758984503,8.765389053742169,32.06138538607287
No,2021,Spring,LOWER WEST SIDE,15,13.132454115836905,12.740136278711946,5.8837784371909,6.856357841521047,53.816989799219314
No,2021,Spring,MCKINLEY PARK,5,11.8,11.65117045829212,5.353412462908012,6.297757995384108,54.052577961401326
No,2021,Spring,MORGAN PARK,5,15.8,15.171678206396306,9.612462908011869,5.559215298384438,36.64205912329923
No,2021,Spring,MOUNT GREENWOOD,4,11,10.705284864712748,8.370510272488644,2.3347745922241057,21.809551279855214
No,2021,Spring,NEAR NORTH SIDE,52,22.24361510563291,21.418686119353776,11.99370387278399,9.424982246569783,44.00354995656542
No,2021,Spring,NEAR SOUTH SIDE,15,25.332970656116057,24.587053522365096,16.232498076711728,8.354555445653368,33.97949021444893
No,2021,Spring,NEAR WEST SIDE,57,19.75421243514325,19.357346961204527,10.664334137354597,8.693012823849932,44.908079817302614
No,2021,Spring,NEW CITY,13,10.38431104009739,10.172258997184814,4.958875447006011,5.213383550178802,51.25099106915793
No,2021,Spring,None,14,14.999222834534407,14.24879892609863,6.687473505722764,7.561325420375866,53.06640552367021
No,2021,Spring,NORTH CENTER,12,14.666666666666666,14.32575008242664,6.543287723925706,7.782462358500934,54.324990410433436
No,2021,Spring,NORTH LAWNDALE,4,13,12.588402571711176,7.028025057698648,5.5603775140125284,44.17063628476485
No,2021,Spring,NORTH PARK,3,13.666666666666666,13.261127596439168,6.690735245631388,6.570392350807781,49.546256930459215
No,2021,Spring,PORTAGE PARK,1,11,10.614573030003298,3.966864490603363,6.647708539399934,62.62812946511772
No,2021,Spring,PULLMAN,3,13.333333333333334,13.0409660402242,9.363721288053632,3.677244752170568,28.197640733273076
No,2021,Spring,RIVERDALE,3,11.925893250992502,10.753352271220564,7.1562275587078625,3.597124712512701,33.45119383970862
No,2021,Spring,ROGERS PARK,17,15,14.51112274781327,7.946257830530827,6.564864917282442,45.24022731646814
No,2021,Spring,ROSELAND,10,13.899086213746523,13.543210206206107,8.488276750735945,5.054933455470162,37.324484952273465
No,2021,Spring,SOUTH CHICAGO,7,12,11.734821722952287,6.75726531957986,4.977556403372427,42.41697505840043
No,2021,Spring,SOUTH DEERING,6,14.334789537311792,13.746730409935157,6.418232772832179,7.328497637102979,53.3108413314519
No,2021,Spring,SOUTH LAWNDALE,8,11,10.784907682162876,5.54397461259479,5.240933069568085,48.595066587691306
No,2021,Spring,SOUTH SHORE,10,11.8,11.544708209693374,7.135542367293109,4.409165842400264,38.19209426790156
No,2021,Spring,UPTOWN,14,19.856624746832463,19.100713579200228,10.666725542838302,8.433988036361924,44.15535577448864
No,2021,Spring,WASHINGTON HEIGHTS,4,11.991963402571711,11.725890207715134,7.554236729310913,4.17165347840422,35.576433042665286
